"","X","N_TraitValue","ResDensity","ID","N_quad","N_cubic","N_Holling2","N_HollingGen","AIC_quad","AIC_cubic","AIC_Holling2","AIC_HollingGen","BIC_quad","BIC_cubic","BIC_Holling2","BIC_HollingGen","R2_quad","R2_cubic","R2_Holling2","R2_HollingGen"
"2999",2999,0.000162037,24,40052,0.000192672811099275,0.00019836325771438,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3000",3000,0.000173611,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3001",3001,0.000185185,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3002",3002,0.000150463,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3003",3003,0.000219907,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3004",3004,0.000173611,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3005",3005,0.000208333,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3006",3006,0.000185185,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3007",3007,0.000289352,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3008",3008,0.000162037,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3009",3009,0.000162037,32,40052,0.000192951173946899,0.000189959753605369,NA,NA,-1291.1931056465,-1291.30838900094,NA,NA,-1282.19912467831,-1280.06591279069,NA,NA,0.864717618161123,0.868744477400667,NA,NA
"3010",3010,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3011",3011,2.31e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3012",3012,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3013",3013,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3014",3014,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3015",3015,3.47e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3016",3016,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3017",3017,2.31e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3018",3018,3.47e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3019",3019,4.63e-05,4,40053,3.10874499334143e-05,3.8248470971812e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3020",3020,6.94e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3021",3021,5.79e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3022",3022,8.1e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3023",3023,6.94e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3024",3024,9.26e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3025",3025,9.26e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3026",3026,8.1e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3027",3027,9.26e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3028",3028,6.94e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3029",3029,8.1e-05,8,40053,8.24060166216103e-05,7.69382417599932e-05,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3030",3030,0.000115741,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3031",3031,0.000104167,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3032",3032,6.94e-05,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3033",3033,0.000104167,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3034",3034,0.000104167,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3035",3035,0.000127315,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3036",3036,0.000115741,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3037",3037,8.1e-05,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3038",3038,0.000127315,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3039",3039,0.000115741,12,40053,0.000124479207301185,0.000117141806247039,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3040",3040,0.000162037,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3041",3041,0.000138889,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3042",3042,0.000162037,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3043",3043,0.000162037,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3044",3044,0.000127315,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3045",3045,0.000138889,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3046",3046,0.000185185,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3047",3047,0.000173611,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3048",3048,0.000185185,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3049",3049,0.000162037,16,40053,0.000157307021972137,0.000154590772517026,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3050",3050,0.000173611,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3051",3051,0.000196759,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3052",3052,0.000231481,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3053",3053,0.000173611,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3054",3054,0.000208333,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3055",3055,0.000196759,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3056",3056,0.000196759,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3057",3057,0.000208333,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3058",3058,0.000208333,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3059",3059,0.000185185,20,40053,0.000180889460634468,0.000185016748654033,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3060",3060,0.000162037,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3061",3061,0.000196759,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3062",3062,0.000162037,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3063",3063,0.000219907,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3064",3064,0.000208333,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3065",3065,0.000185185,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3066",3066,0.000219907,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3067",3067,0.000208333,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3068",3068,0.000162037,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3069",3069,0.000196759,24,40053,0.000195226523288176,0.000204151342742139,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3070",3070,0.000162037,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3071",3071,0.000231481,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3072",3072,0.000173611,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3073",3073,0.000208333,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3074",3074,0.000173611,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3075",3075,0.000208333,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3076",3076,0.000196759,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3077",3077,0.000185185,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3078",3078,0.000173611,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3079",3079,0.000219907,32,40053,0.000196164520569728,0.000191472817107957,NA,NA,-1306.99617478345,-1311.73381814288,NA,NA,-1298.00219381525,-1300.49134193263,NA,NA,0.892303812171062,0.90218654548163,NA,NA
"3080",3080,2.31e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3081",3081,4.63e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3082",3082,2.31e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3083",3083,1.16e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3084",3084,4.63e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3085",3085,1.16e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3086",3086,3.47e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3087",3087,3.47e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3088",3088,3.47e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3089",3089,1.16e-05,4,40054,2.71625318759865e-05,2.76829655346298e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3090",3090,8.1e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3091",3091,4.63e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3092",3092,5.79e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3093",3093,5.79e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3094",3094,4.63e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3095",3095,5.79e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3096",3096,4.63e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3097",3097,4.63e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3098",3098,6.94e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3099",3099,8.1e-05,8,40054,5.90114469013226e-05,5.86140706370409e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3100",3100,5.79e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3101",3101,4.63e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3102",3102,0.000104167,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3103",3103,9.26e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3104",3104,4.63e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3105",3105,4.63e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3106",3106,8.1e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3107",3107,0.000104167,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3108",3108,9.26e-05,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3109",3109,0.000104167,12,40054,8.50825581988184e-05,8.45493048297192e-05,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3110",3110,0.000127315,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3111",3111,0.000150463,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3112",3112,0.000150463,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3113",3113,0.000138889,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3114",3114,0.000115741,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3115",3115,9.26e-05,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3116",3116,0.000150463,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3117",3117,0.000127315,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3118",3118,0.000115741,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
"3119",3119,9.26e-05,16,40054,0.000105375865768474,0.000105178458675709,NA,NA,-1252.81114321223,-1250.82679017963,NA,NA,-1243.81716224403,-1239.58431396938,NA,NA,0.592643960978266,0.59273500632605,NA,NA
