,N_TraitValue,ResDensity,ID
2450,0.0,5.0,40045
2451,0.0016666670000000001,5.0,40045
2452,0.000833333,5.0,40045
2453,0.000833333,5.0,40045
2454,0.0016666670000000001,5.0,40045
2455,0.004166667,5.0,40045
2456,0.004166667,10.0,40045
2457,0.004166667,10.0,40045
2458,0.006666666999999999,10.0,40045
2459,0.003333333,10.0,40045
2460,0.0025,10.0,40045
2461,0.006666666999999999,25.0,40045
2462,0.006666666999999999,25.0,40045
2463,0.010416667,25.0,40045
2464,0.0016666670000000001,25.0,40045
2465,0.0075,25.0,40045
2466,0.011666667,50.0,40045
2467,0.0125,50.0,40045
2468,0.0175,50.0,40045
2469,0.019166667,50.0,40045
2470,0.014166666999999999,75.0,40045
2471,0.023333332999999998,75.0,40045
2472,0.004166667,75.0,40045
2473,0.018166667,75.0,40045
2474,0.0175,75.0,40045
2475,0.011333333000000001,100.0,40045
2476,0.020666667,100.0,40045
2477,0.0025,5.0,40046
2478,0.0016666670000000001,5.0,40046
2479,0.0025,5.0,40046
2480,0.003333333,5.0,40046
2481,0.0016666670000000001,5.0,40046
2482,0.0058333330000000004,10.0,40046
2483,0.0058333330000000004,10.0,40046
2484,0.005,10.0,40046
2485,0.0058333330000000004,25.0,40046
2486,0.011666667,25.0,40046
2487,0.013333333000000001,25.0,40046
2488,0.0175,50.0,40046
2489,0.0125,50.0,40046
2490,0.021666667,50.0,40046
2491,0.023333332999999998,75.0,40046
2492,0.0265,75.0,40046
2493,0.010416667,100.0,40046
2494,0.024166667000000003,100.0,40046
2495,0.021333333,100.0,40046
2496,0.009166667,150.0,40046
2497,0.021666667,150.0,40046
2498,0.0125,150.0,40046
2499,0.0275,150.0,40046
2500,0.000231481,20.0,40047
2501,0.000451389,40.0,40047
2502,0.0007060189999999999,80.0,40047
2503,0.000115741,10.0,40047
2504,0.000115741,20.0,40047
2505,0.00034722199999999995,40.0,40047
2506,0.000648148,80.0,40047
2507,0.0007638889999999999,80.0,40047
2508,0.000613426,80.0,40047
2509,0.00010416700000000001,10.0,40047
2510,6.94e-05,10.0,40047
2511,0.000578704,80.0,40047
2512,0.0005324069999999999,80.0,40047
2513,0.000428241,40.0,40047
2514,0.000162037,20.0,40047
2515,0.000231481,40.0,40047
2516,0.000439815,40.0,40047
2517,4.6299999999999994e-05,5.0,40047
2518,0.0,5.0,40047
2519,4.6299999999999994e-05,5.0,40047
2520,3.47e-05,5.0,40047
2521,0.000115741,10.0,40047
2522,0.000115741,10.0,40047
2523,9.259999999999999e-05,10.0,40047
2524,3.47e-05,10.0,40047
2525,9.259999999999999e-05,10.0,40047
2526,4.6299999999999994e-05,5.0,40047
2527,4.6299999999999994e-05,5.0,40047
2528,1.1599999999999999e-05,5.0,40047
2529,4.6299999999999994e-05,5.0,40047
2530,5.79e-05,5.0,40047
2531,9.259999999999999e-05,10.0,40047
2532,0.000358796,40.0,40047
2533,0.000115741,10.0,40047
2534,0.000231481,20.0,40047
2535,0.000439815,40.0,40047
2536,5.79e-05,10.0,40047
2537,0.000231481,20.0,40047
2538,0.00026620400000000003,40.0,40047
2539,0.000185185,80.0,40047
2540,0.000231481,20.0,40047
2541,0.000115741,20.0,40047
2542,2.3100000000000002e-05,10.0,40047
2543,0.000474537,80.0,40047
2544,0.00046296300000000005,40.0,40047
2545,0.000289352,40.0,40047
2546,0.000115741,20.0,40047
2547,0.00017361099999999997,20.0,40047
2548,0.00034722199999999995,80.0,40047
2549,8.1e-05,10.0,40047
2550,0.0006944439999999999,80.0,40047
2551,0.00017361099999999997,20.0,40047
2552,6.94e-05,10.0,40047
2553,0.000115741,10.0,40047
2554,0.00010416700000000001,20.0,40047
2555,0.00010416700000000001,10.0,40047
2556,4.6299999999999994e-05,5.0,40047
2557,1.1599999999999999e-05,5.0,40047
2558,3.47e-05,5.0,40047
2559,3.47e-05,5.0,40047
2560,3.47e-05,5.0,40047
2561,2.3100000000000002e-05,5.0,40047
2562,9.259999999999999e-05,10.0,40047
2563,9.259999999999999e-05,10.0,40047
2564,0.000115741,10.0,40047
2565,0.00046296300000000005,80.0,40047
2566,0.000613426,80.0,40047
2567,0.0006018519999999999,80.0,40047
2568,0.00017361099999999997,20.0,40047
2569,5.79e-05,5.0,40047
2570,0.000231481,20.0,40047
2571,5.79e-05,5.0,40047
2572,4.6299999999999994e-05,5.0,40047
2573,0.00046296300000000005,40.0,40048
2574,0.00046296300000000005,40.0,40048
2575,0.000451389,40.0,40048
2576,0.00046296300000000005,40.0,40048
2577,0.002604167,320.0,40048
2578,0.0021875,320.0,40048
2579,0.0009259260000000001,80.0,40048
2580,0.0007407410000000001,80.0,40048
2581,0.0009259260000000001,80.0,40048
2582,0.001875,320.0,40048
2583,0.00287037,320.0,40048
2584,0.0029513890000000004,320.0,40048
2585,0.0018518520000000002,160.0,40048
2586,0.0034143520000000003,320.0,40048
2587,0.0017708329999999999,160.0,40048
2588,0.00287037,320.0,40048
2589,0.00181713,160.0,40048
2590,0.000231481,20.0,40048
2591,0.000231481,20.0,40048
2592,0.000231481,20.0,40048
2593,0.000219907,20.0,40048
2594,0.0009259260000000001,80.0,40048
2595,0.000949074,160.0,40048
2596,0.00010416700000000001,10.0,40048
2597,0.000115741,10.0,40048
2598,0.000115741,10.0,40048
2599,0.000115741,10.0,40048
2600,0.000231481,20.0,40048
2601,0.000231481,20.0,40048
2602,0.001689815,160.0,40048
2603,0.000115741,10.0,40048
2604,0.000231481,20.0,40048
2605,0.00046296300000000005,40.0,40048
2606,0.000115741,10.0,40048
2607,0.000231481,20.0,40048
2608,0.0009259260000000001,80.0,40048
2609,0.00046296300000000005,40.0,40048
2610,0.001828704,160.0,40048
2611,0.000115741,10.0,40048
2612,0.000115741,10.0,40048
2613,0.000231481,20.0,40048
2614,0.000231481,20.0,40048
2615,0.00046296300000000005,40.0,40048
2616,0.00046296300000000005,40.0,40048
2617,0.000231481,20.0,40048
2618,0.000231481,20.0,40048
2619,0.00287037,320.0,40048
2620,0.0009259260000000001,80.0,40048
2621,0.002326389,320.0,40048
2622,0.0018402779999999999,160.0,40048
2623,0.0018518520000000002,160.0,40048
2624,0.000914352,80.0,40048
2625,0.001793981,160.0,40048
2626,0.000902778,80.0,40048
2627,0.00046296300000000005,40.0,40048
2628,0.000914352,80.0,40048
2629,0.0009259260000000001,80.0,40048
2630,0.000115741,10.0,40048
2631,0.000231481,20.0,40048
2632,0.000914352,80.0,40048
2633,0.000451389,40.0,40048
2634,0.000115741,10.0,40048
2635,0.000115741,10.0,40048
2636,0.000231481,20.0,40048
2637,0.000231481,20.0,40048
2638,0.000115741,10.0,40048
2639,0.00046296300000000005,40.0,40048
2640,0.000115741,10.0,40048
2641,0.002511574,320.0,40048
2642,0.000231481,20.0,40048
2643,0.000231481,20.0,40048
2644,0.000115741,10.0,40049
2645,0.000231481,20.0,40049
2646,0.00046296300000000005,40.0,40049
2647,0.000115741,10.0,40049
2648,0.000231481,20.0,40049
2649,0.0008564810000000001,80.0,40049
2650,0.00046296300000000005,40.0,40049
2651,0.0008912039999999999,80.0,40049
2652,0.000115741,10.0,40049
2653,0.000115741,10.0,40049
2654,0.000231481,20.0,40049
2655,0.000231481,20.0,40049
2656,0.00046296300000000005,40.0,40049
2657,0.00046296300000000005,40.0,40049
2658,0.00046296300000000005,40.0,40049
2659,0.000231481,20.0,40049
2660,0.000231481,20.0,40049
2661,0.000115741,10.0,40049
2662,0.000844907,80.0,40049
2663,0.000844907,80.0,40049
2664,0.00010416700000000001,10.0,40049
2665,0.000833333,80.0,40049
2666,0.000231481,20.0,40049
2667,0.000810185,80.0,40049
2668,0.0015856479999999998,160.0,40049
2669,0.0008680560000000001,80.0,40049
2670,0.000451389,40.0,40049
2671,0.000115741,10.0,40049
2672,0.000428241,40.0,40049
2673,0.001435185,160.0,40049
2674,0.000115741,10.0,40049
2675,0.000115741,10.0,40049
2676,0.00087963,80.0,40049
2677,0.000613426,80.0,40049
2678,0.00046296300000000005,40.0,40049
2679,0.0008564810000000001,80.0,40049
2680,0.00046296300000000005,40.0,40049
2681,0.000439815,40.0,40049
2682,0.000208333,20.0,40049
2683,0.001041667,160.0,40049
2684,0.0015393520000000001,160.0,40049
2685,0.0009375,160.0,40049
2686,0.001388889,160.0,40049
2687,0.000231481,20.0,40049
2688,0.001631944,160.0,40049
2689,0.001226852,160.0,40049
2690,0.001365741,160.0,40049
2691,0.000972222,160.0,40049
2692,0.159,5.0,40050
2693,0.17,5.0,40050
2694,0.198,5.0,40050
2695,0.21600000000000003,5.0,40050
2696,0.276,5.0,40050
2697,0.302,5.0,40050
2698,0.37799999999999995,5.0,40050
2699,0.409,5.0,40050
2700,0.42700000000000005,5.0,40050
2701,0.428,5.0,40050
2702,0.467,5.0,40050
2703,0.494,5.0,40050
2704,0.507,5.0,40050
2705,0.509,5.0,40050
2706,0.562,5.0,40050
2707,0.602,5.0,40050
2708,0.77,5.0,40050
2709,0.855,5.0,40050
2710,0.264,10.0,40050
2711,0.268,10.0,40050
2712,0.271,10.0,40050
2713,0.298,10.0,40050
2714,0.326,10.0,40050
2715,0.36700000000000005,10.0,40050
2716,0.369,10.0,40050
2717,0.37200000000000005,10.0,40050
2718,0.39399999999999996,10.0,40050
2719,0.419,10.0,40050
2720,0.46399999999999997,10.0,40050
2721,0.485,10.0,40050
2722,0.528,10.0,40050
2723,0.574,10.0,40050
2724,0.589,10.0,40050
2725,0.609,10.0,40050
2726,0.623,10.0,40050
2727,0.857,10.0,40050
2728,0.955,10.0,40050
2729,1.075,10.0,40050
2730,0.28800000000000003,15.0,40050
2731,0.311,15.0,40050
2732,0.363,15.0,40050
2733,0.42,15.0,40050
2734,0.449,15.0,40050
2735,0.5,15.0,40050
2736,0.545,15.0,40050
2737,0.551,15.0,40050
2738,0.623,15.0,40050
2739,0.626,15.0,40050
2740,0.637,15.0,40050
2741,0.637,15.0,40050
2742,0.672,15.0,40050
2743,0.6940000000000001,15.0,40050
2744,0.758,15.0,40050
2745,0.8059999999999999,15.0,40050
2746,0.845,15.0,40050
2747,1.045,15.0,40050
2748,1.2229999999999999,15.0,40050
2749,1.255,15.0,40050
2750,0.22699999999999998,25.0,40050
2751,0.40700000000000003,25.0,40050
2752,0.436,25.0,40050
2753,0.462,25.0,40050
2754,0.52,25.0,40050
2755,0.53,25.0,40050
2756,0.53,25.0,40050
2757,0.532,25.0,40050
2758,0.606,25.0,40050
2759,0.629,25.0,40050
2760,0.7020000000000001,25.0,40050
2761,0.705,25.0,40050
2762,0.725,25.0,40050
2763,0.927,25.0,40050
2764,1.114,25.0,40050
2765,1.266,25.0,40050
2766,1.318,25.0,40050
2767,1.345,25.0,40050
2768,1.351,25.0,40050
2769,0.205,50.0,40050
2770,0.22899999999999998,50.0,40050
2771,0.33,50.0,40050
2772,0.39,50.0,40050
2773,0.41,50.0,40050
2774,0.555,50.0,40050
2775,0.564,50.0,40050
2776,0.6459999999999999,50.0,40050
2777,0.675,50.0,40050
2778,0.71,50.0,40050
2779,0.816,50.0,40050
2780,0.863,50.0,40050
2781,0.932,50.0,40050
2782,0.9790000000000001,50.0,40050
2783,1.092,50.0,40050
2784,1.1740000000000002,50.0,40050
2785,1.331,50.0,40050
2786,1.337,50.0,40050
2787,1.337,50.0,40050
2788,1.391,50.0,40050
2789,0.313,100.0,40050
2790,0.46,100.0,40050
2791,0.511,100.0,40050
2792,0.5589999999999999,100.0,40050
2793,0.602,100.0,40050
2794,0.728,100.0,40050
2795,0.9490000000000001,100.0,40050
2796,1.043,100.0,40050
2797,1.091,100.0,40050
2798,1.167,100.0,40050
2799,1.2,100.0,40050
2800,2.113,100.0,40050
2801,0.5529999999999999,200.0,40050
2802,0.659,200.0,40050
2803,0.7170000000000001,200.0,40050
2804,0.82,200.0,40050
2805,0.845,200.0,40050
2806,0.8490000000000001,200.0,40050
2807,0.9229999999999999,200.0,40050
2808,0.9520000000000001,200.0,40050
2809,1.048,200.0,40050
2810,1.062,200.0,40050
2811,1.22,200.0,40050
2812,1.2890000000000001,200.0,40050
2813,1.376,200.0,40050
2814,1.5919999999999999,200.0,40050
2815,1.646,200.0,40050
2816,1.6669999999999998,200.0,40050
2817,1.746,200.0,40050
2818,1.8319999999999999,200.0,40050
2819,1.8359999999999999,200.0,40050
2820,2.02,200.0,40050
2821,0.504,400.0,40050
2822,0.8740000000000001,400.0,40050
2823,1.032,400.0,40050
2824,1.088,400.0,40050
2825,1.166,400.0,40050
2826,1.199,400.0,40050
2827,1.268,400.0,40050
2828,1.308,400.0,40050
2829,1.345,400.0,40050
2830,1.4,400.0,40050
2831,1.557,400.0,40050
2832,1.8219999999999998,400.0,40050
2833,1.93,400.0,40050
2834,0.26899999999999996,25.0,40051
2835,0.816,25.0,40051
2836,0.611,25.0,40051
2837,0.45299999999999996,25.0,40051
2838,1.018,25.0,40051
2839,0.883,25.0,40051
2840,0.606,25.0,40051
2841,0.195,25.0,40051
2842,0.218,25.0,40051
2843,0.243,25.0,40051
2844,0.462,25.0,40051
2845,0.171,50.0,40051
2846,0.26,50.0,40051
2847,0.278,50.0,40051
2848,0.449,50.0,40051
2849,0.5489999999999999,50.0,40051
2850,0.262,50.0,40051
2851,0.721,50.0,40051
2852,0.613,50.0,40051
2853,0.703,50.0,40051
2854,1.1340000000000001,50.0,40051
2855,0.9490000000000001,50.0,40051
2856,0.257,50.0,40051
2857,0.575,50.0,40051
2858,0.325,50.0,40051
2859,0.28300000000000003,50.0,40051
2860,0.784,50.0,40051
2861,0.5539999999999999,50.0,40051
2862,0.313,50.0,40051
2863,0.35700000000000004,50.0,40051
2864,0.545,100.0,40051
2865,0.568,100.0,40051
2866,0.8740000000000001,100.0,40051
2867,0.599,100.0,40051
2868,0.711,100.0,40051
2869,0.193,100.0,40051
2870,0.441,100.0,40051
2871,0.203,100.0,40051
2872,0.68,100.0,40051
2873,1.6740000000000002,100.0,40051
2874,0.409,100.0,40051
2875,0.213,100.0,40051
2876,0.649,100.0,40051
2877,1.008,100.0,40051
2878,0.303,100.0,40051
2879,0.767,200.0,40051
2880,0.6679999999999999,200.0,40051
2881,0.753,200.0,40051
2882,0.7240000000000001,200.0,40051
2883,0.5529999999999999,200.0,40051
2884,0.42700000000000005,200.0,40051
2885,0.39,200.0,40051
2886,0.456,200.0,40051
2887,0.273,200.0,40051
2888,0.321,200.0,40051
2889,0.701,200.0,40051
2890,0.585,200.0,40051
2891,1.222,200.0,40051
2892,0.7959999999999999,200.0,40051
2893,0.248,200.0,40051
2894,0.818,400.0,40051
2895,0.9470000000000001,400.0,40051
2896,0.5770000000000001,400.0,40051
2897,0.337,400.0,40051
2898,0.295,400.0,40051
2899,0.45799999999999996,400.0,40051
2900,0.23399999999999999,400.0,40051
2901,0.809,400.0,40051
2902,0.9670000000000001,400.0,40051
2903,1.3230000000000002,400.0,40051
2904,1.511,400.0,40051
2905,0.45799999999999996,400.0,40051
2906,1.8869999999999998,400.0,40051
2907,1.2409999999999999,400.0,40051
2908,0.23,400.0,40051
2909,0.387,800.0,40051
2910,0.674,800.0,40051
2911,0.215,800.0,40051
2912,0.932,800.0,40051
2913,0.563,800.0,40051
2914,0.336,800.0,40051
2915,0.6970000000000001,800.0,40051
2916,0.37200000000000005,800.0,40051
2917,0.6579999999999999,800.0,40051
2918,0.639,800.0,40051
2919,0.281,800.0,40051
2920,0.47600000000000003,800.0,40051
2921,1.053,800.0,40051
2922,0.9229999999999999,800.0,40051
2923,1.1159999999999999,800.0,40051
2924,1.012,1600.0,40051
2925,0.324,1600.0,40051
2926,0.505,1600.0,40051
2927,1.0070000000000001,1600.0,40051
2928,0.5820000000000001,1600.0,40051
2929,1.163,1600.0,40051
2930,1.1159999999999999,1600.0,40051
2931,0.368,1600.0,40051
2932,0.27399999999999997,1600.0,40051
2933,0.266,1600.0,40051
2934,0.45299999999999996,1600.0,40051
2935,1.3769999999999998,1600.0,40051
2936,0.386,1600.0,40051
2937,0.474,1600.0,40051
2938,0.74,1600.0,40051
2939,4.6299999999999994e-05,4.0,40052
2940,3.47e-05,4.0,40052
2941,2.3100000000000002e-05,4.0,40052
2942,4.6299999999999994e-05,4.0,40052
2943,4.6299999999999994e-05,4.0,40052
2944,2.3100000000000002e-05,4.0,40052
2945,3.47e-05,4.0,40052
2946,3.47e-05,4.0,40052
2947,3.47e-05,4.0,40052
2948,4.6299999999999994e-05,4.0,40052
2949,6.94e-05,8.0,40052
2950,6.94e-05,8.0,40052
2951,9.259999999999999e-05,8.0,40052
2952,6.94e-05,8.0,40052
2953,6.94e-05,8.0,40052
2954,8.1e-05,8.0,40052
2955,5.79e-05,8.0,40052
2956,8.1e-05,8.0,40052
2957,8.1e-05,8.0,40052
2958,9.259999999999999e-05,8.0,40052
2959,0.00010416700000000001,12.0,40052
2960,0.000138889,12.0,40052
2961,0.000138889,12.0,40052
2962,0.000115741,12.0,40052
2963,0.000115741,12.0,40052
2964,0.000127315,12.0,40052
2965,0.000115741,12.0,40052
2966,0.00010416700000000001,12.0,40052
2967,9.259999999999999e-05,12.0,40052
2968,0.00010416700000000001,12.0,40052
2969,0.00015046299999999999,16.0,40052
2970,0.000162037,16.0,40052
2971,0.00015046299999999999,16.0,40052
2972,0.000138889,16.0,40052
2973,0.000162037,16.0,40052
2974,0.00015046299999999999,16.0,40052
2975,0.000162037,16.0,40052
2976,0.000185185,16.0,40052
2977,0.000162037,16.0,40052
2978,0.000138889,16.0,40052
2979,0.000127315,20.0,40052
2980,0.00019675900000000002,20.0,40052
2981,0.00015046299999999999,20.0,40052
2982,0.000162037,20.0,40052
2983,0.000219907,20.0,40052
2984,0.000185185,20.0,40052
2985,0.000208333,20.0,40052
2986,0.000219907,20.0,40052
2987,0.000208333,20.0,40052
2988,0.00019675900000000002,20.0,40052
2989,0.000219907,24.0,40052
2990,0.000231481,24.0,40052
2991,0.000185185,24.0,40052
2992,0.000185185,24.0,40052
2993,0.000185185,24.0,40052
2994,0.00017361099999999997,24.0,40052
2995,0.00019675900000000002,24.0,40052
2996,0.000208333,24.0,40052
2997,0.00017361099999999997,24.0,40052
2998,0.000162037,24.0,40052
2999,0.00017361099999999997,32.0,40052
3000,0.000185185,32.0,40052
3001,0.00015046299999999999,32.0,40052
3002,0.000219907,32.0,40052
3003,0.00017361099999999997,32.0,40052
3004,0.000208333,32.0,40052
3005,0.000185185,32.0,40052
3006,0.000289352,32.0,40052
3007,0.000162037,32.0,40052
3008,0.000162037,32.0,40052
3009,4.6299999999999994e-05,4.0,40053
3010,2.3100000000000002e-05,4.0,40053
3011,4.6299999999999994e-05,4.0,40053
3012,4.6299999999999994e-05,4.0,40053
3013,4.6299999999999994e-05,4.0,40053
3014,3.47e-05,4.0,40053
3015,4.6299999999999994e-05,4.0,40053
3016,2.3100000000000002e-05,4.0,40053
3017,3.47e-05,4.0,40053
3018,4.6299999999999994e-05,4.0,40053
3019,6.94e-05,8.0,40053
3020,5.79e-05,8.0,40053
3021,8.1e-05,8.0,40053
3022,6.94e-05,8.0,40053
3023,9.259999999999999e-05,8.0,40053
3024,9.259999999999999e-05,8.0,40053
3025,8.1e-05,8.0,40053
3026,9.259999999999999e-05,8.0,40053
3027,6.94e-05,8.0,40053
3028,8.1e-05,8.0,40053
3029,0.000115741,12.0,40053
3030,0.00010416700000000001,12.0,40053
3031,6.94e-05,12.0,40053
3032,0.00010416700000000001,12.0,40053
3033,0.00010416700000000001,12.0,40053
3034,0.000127315,12.0,40053
3035,0.000115741,12.0,40053
3036,8.1e-05,12.0,40053
3037,0.000127315,12.0,40053
3038,0.000115741,12.0,40053
3039,0.000162037,16.0,40053
3040,0.000138889,16.0,40053
3041,0.000162037,16.0,40053
3042,0.000162037,16.0,40053
3043,0.000127315,16.0,40053
3044,0.000138889,16.0,40053
3045,0.000185185,16.0,40053
3046,0.00017361099999999997,16.0,40053
3047,0.000185185,16.0,40053
3048,0.000162037,16.0,40053
3049,0.00017361099999999997,20.0,40053
3050,0.00019675900000000002,20.0,40053
3051,0.000231481,20.0,40053
3052,0.00017361099999999997,20.0,40053
3053,0.000208333,20.0,40053
3054,0.00019675900000000002,20.0,40053
3055,0.00019675900000000002,20.0,40053
3056,0.000208333,20.0,40053
3057,0.000208333,20.0,40053
3058,0.000185185,20.0,40053
3059,0.000162037,24.0,40053
3060,0.00019675900000000002,24.0,40053
3061,0.000162037,24.0,40053
3062,0.000219907,24.0,40053
3063,0.000208333,24.0,40053
3064,0.000185185,24.0,40053
3065,0.000219907,24.0,40053
3066,0.000208333,24.0,40053
3067,0.000162037,24.0,40053
3068,0.00019675900000000002,24.0,40053
3069,0.000162037,32.0,40053
3070,0.000231481,32.0,40053
3071,0.00017361099999999997,32.0,40053
3072,0.000208333,32.0,40053
3073,0.00017361099999999997,32.0,40053
3074,0.000208333,32.0,40053
3075,0.00019675900000000002,32.0,40053
3076,0.000185185,32.0,40053
3077,0.00017361099999999997,32.0,40053
3078,0.000219907,32.0,40053
3079,2.3100000000000002e-05,4.0,40054
3080,4.6299999999999994e-05,4.0,40054
3081,2.3100000000000002e-05,4.0,40054
3082,1.1599999999999999e-05,4.0,40054
3083,4.6299999999999994e-05,4.0,40054
3084,1.1599999999999999e-05,4.0,40054
3085,3.47e-05,4.0,40054
3086,3.47e-05,4.0,40054
3087,3.47e-05,4.0,40054
3088,1.1599999999999999e-05,4.0,40054
3089,8.1e-05,8.0,40054
3090,4.6299999999999994e-05,8.0,40054
3091,5.79e-05,8.0,40054
3092,5.79e-05,8.0,40054
3093,4.6299999999999994e-05,8.0,40054
3094,5.79e-05,8.0,40054
3095,4.6299999999999994e-05,8.0,40054
3096,4.6299999999999994e-05,8.0,40054
3097,6.94e-05,8.0,40054
3098,8.1e-05,8.0,40054
3099,5.79e-05,12.0,40054
3100,4.6299999999999994e-05,12.0,40054
3101,0.00010416700000000001,12.0,40054
3102,9.259999999999999e-05,12.0,40054
3103,4.6299999999999994e-05,12.0,40054
3104,4.6299999999999994e-05,12.0,40054
3105,8.1e-05,12.0,40054
3106,0.00010416700000000001,12.0,40054
3107,9.259999999999999e-05,12.0,40054
3108,0.00010416700000000001,12.0,40054
3109,0.000127315,16.0,40054
3110,0.00015046299999999999,16.0,40054
3111,0.00015046299999999999,16.0,40054
3112,0.000138889,16.0,40054
3113,0.000115741,16.0,40054
3114,9.259999999999999e-05,16.0,40054
3115,0.00015046299999999999,16.0,40054
3116,0.000127315,16.0,40054
3117,0.000115741,16.0,40054
3118,9.259999999999999e-05,16.0,40054
3119,0.00010416700000000001,20.0,40054
3120,9.259999999999999e-05,20.0,40054
3121,6.94e-05,20.0,40054
3122,6.94e-05,20.0,40054
3123,0.000127315,20.0,40054
3124,9.259999999999999e-05,20.0,40054
3125,0.000115741,20.0,40054
3126,8.1e-05,20.0,40054
3127,8.1e-05,20.0,40054
3128,0.000115741,20.0,40054
3129,0.000115741,24.0,40054
3130,0.000115741,24.0,40054
3131,0.000138889,24.0,40054
3132,0.000185185,24.0,40054
3133,0.000115741,24.0,40054
3134,9.259999999999999e-05,24.0,40054
3135,0.00025463,24.0,40054
3136,0.00015046299999999999,24.0,40054
3137,0.000115741,24.0,40054
3138,0.000127315,24.0,40054
3139,0.000138889,32.0,40054
3140,0.00010416700000000001,32.0,40054
3141,0.000185185,32.0,40054
3142,9.259999999999999e-05,32.0,40054
3143,8.1e-05,32.0,40054
3144,0.000185185,32.0,40054
3145,0.000138889,32.0,40054
3146,0.00010416700000000001,32.0,40054
3147,0.000127315,32.0,40054
3148,0.000115741,32.0,40054
3149,3.47e-05,4.0,40055
3150,2.3100000000000002e-05,4.0,40055
3151,3.47e-05,4.0,40055
3152,2.3100000000000002e-05,4.0,40055
3153,2.3100000000000002e-05,4.0,40055
3154,3.47e-05,4.0,40055
3155,1.1599999999999999e-05,4.0,40055
3156,3.47e-05,4.0,40055
3157,4.6299999999999994e-05,4.0,40055
3158,3.47e-05,4.0,40055
3159,2.3100000000000002e-05,8.0,40055
3160,3.47e-05,8.0,40055
3161,2.3100000000000002e-05,8.0,40055
3162,3.47e-05,8.0,40055
3163,6.94e-05,8.0,40055
3164,3.47e-05,8.0,40055
3165,5.79e-05,8.0,40055
3166,6.94e-05,8.0,40055
3167,4.6299999999999994e-05,8.0,40055
3168,2.3100000000000002e-05,8.0,40055
3169,9.259999999999999e-05,12.0,40055
3170,8.1e-05,12.0,40055
3171,5.79e-05,12.0,40055
3172,6.94e-05,12.0,40055
3173,8.1e-05,12.0,40055
3174,6.94e-05,12.0,40055
3175,5.79e-05,12.0,40055
3176,5.79e-05,12.0,40055
3177,9.259999999999999e-05,12.0,40055
3178,6.94e-05,12.0,40055
3179,0.000138889,16.0,40055
3180,5.79e-05,16.0,40055
3181,6.94e-05,16.0,40055
3182,8.1e-05,16.0,40055
3183,3.47e-05,16.0,40055
3184,5.79e-05,16.0,40055
3185,4.6299999999999994e-05,16.0,40055
3186,6.94e-05,16.0,40055
3187,3.47e-05,16.0,40055
3188,6.94e-05,16.0,40055
3189,4.6299999999999994e-05,20.0,40055
3190,6.94e-05,20.0,40055
3191,6.94e-05,20.0,40055
3192,4.6299999999999994e-05,20.0,40055
3193,3.47e-05,20.0,40055
3194,9.259999999999999e-05,20.0,40055
3195,6.94e-05,20.0,40055
3196,6.94e-05,20.0,40055
3197,0.00010416700000000001,20.0,40055
3198,6.94e-05,20.0,40055
3199,9.259999999999999e-05,24.0,40055
3200,9.259999999999999e-05,24.0,40055
3201,8.1e-05,24.0,40055
3202,0.000115741,24.0,40055
3203,8.1e-05,24.0,40055
3204,6.94e-05,24.0,40055
3205,9.259999999999999e-05,24.0,40055
3206,6.94e-05,24.0,40055
3207,5.79e-05,24.0,40055
3208,8.1e-05,24.0,40055
3209,0.00010416700000000001,32.0,40055
3210,8.1e-05,32.0,40055
3211,0.000115741,32.0,40055
3212,9.259999999999999e-05,32.0,40055
3213,0.000115741,32.0,40055
3214,9.259999999999999e-05,32.0,40055
3215,9.259999999999999e-05,32.0,40055
3216,0.00010416700000000001,32.0,40055
3217,9.259999999999999e-05,32.0,40055
3218,0.000115741,32.0,40055
3219,8.1e-06,0.25,40056
3220,1.62e-05,0.5,40056
3221,1.85e-05,0.75,40056
3222,4.1700000000000004e-05,1.0,40056
3223,3.24e-05,2.0,40056
3224,0.000373639,4.0,40057
3225,0.000558806,6.0,40057
3226,0.0006793610000000001,8.0,40057
3227,0.001021917,12.0,40057
3228,0.001043139,16.0,40057
3229,0.001052083,20.0,40057
3230,0.000229167,4.0,40058
3231,0.00047488900000000004,8.0,40058
3232,0.000752889,12.0,40058
3233,0.000257444,16.0,40058
3234,9.46e-05,1.0,40059
3235,0.00021652799999999998,2.0,40059
3236,0.00028,3.0,40059
3237,0.00037422199999999996,4.0,40059
3238,0.0005272780000000001,6.0,40059
3239,0.000745,8.0,40059
3240,0.0008066939999999999,12.0,40059
3241,0.000620806,16.0,40059
3242,0.000868556,20.0,40059
3243,0.000247861,4.0,40060
3244,0.000464611,8.0,40060
3245,0.000587556,12.0,40060
3246,0.000864306,16.0,40060
3247,0.0007704439999999999,20.0,40060
3248,0.000126013,10.0,40061
3249,0.000269407,20.0,40061
3250,0.000386547,30.0,40061
3251,0.00036944800000000003,50.0,40061
3252,0.00033776300000000004,70.0,40061
3253,0.00033861300000000003,100.0,40061
3254,0.000416207,150.0,40061
3255,0.00035571199999999994,200.0,40061
3256,5.8599999999999995e-05,10.0,40062
3257,0.00015649700000000002,20.0,40062
3258,0.000268795,30.0,40062
3259,0.000265588,50.0,40062
3260,0.00037825,70.0,40062
3261,0.00044230699999999996,100.0,40062
3262,0.000473424,150.0,40062
3263,0.000449448,200.0,40062
3264,2.4e-06,13921.8311,40063
3265,2.21e-06,15845.9474,40063
3266,2.83e-06,14361.1108,40063
